"id","cuisine"
738,"italian"
25990,"italian"
15397,"italian"
17496,"italian"
29458,"italian"
31331,"italian"
17562,"italian"
12661,"italian"
35726,"thai"
34728,"italian"
32619,"italian"
14510,"italian"
25391,"italian"
34723,"italian"
28055,"italian"
15498,"italian"
42070,"italian"
26506,"italian"
35888,"indian"
40255,"italian"
2943,"italian"
48785,"italian"
8979,"italian"
27068,"italian"
19842,"italian"
28677,"italian"
27565,"italian"
35410,"italian"
6149,"italian"
45188,"mexican"
33341,"italian"
15024,"italian"
35126,"mexican"
19020,"mexican"
9491,"italian"
40281,"italian"
34120,"thai"
6504,"italian"
8285,"italian"
21811,"italian"
24014,"italian"
5134,"mexican"
7360,"italian"
47692,"italian"
41845,"italian"
34326,"italian"
19249,"italian"
6843,"italian"
15897,"mexican"
17032,"italian"
16293,"italian"
9128,"italian"
40249,"indian"
33418,"italian"
38161,"italian"
24973,"italian"
30725,"italian"
46619,"italian"
16252,"italian"
4516,"italian"
3652,"italian"
7704,"italian"
18104,"italian"
39865,"italian"
22207,"italian"
29362,"italian"
40422,"italian"
5285,"italian"
36114,"italian"
26586,"italian"
49698,"mexican"
27718,"italian"
36219,"italian"
30609,"italian"
44118,"italian"
30917,"italian"
37880,"italian"
43301,"indian"
21584,"italian"
8328,"italian"
46508,"italian"
31063,"italian"
17264,"italian"
586,"indian"
19414,"italian"
10375,"italian"
29177,"italian"
949,"italian"
28118,"italian"
4160,"italian"
24882,"italian"
13571,"italian"
11532,"italian"
6928,"italian"
31998,"italian"
22741,"italian"
13915,"italian"
48633,"italian"
1011,"italian"
17649,"italian"
32786,"mexican"
18615,"italian"
48257,"italian"
11599,"italian"
43063,"italian"
14526,"italian"
37125,"italian"
8063,"mexican"
32934,"italian"
12139,"italian"
33392,"italian"
8538,"italian"
47527,"mexican"
33955,"mexican"
8088,"mexican"
33306,"italian"
22004,"italian"
49699,"italian"
45344,"italian"
8924,"italian"
8965,"italian"
37812,"italian"
26605,"italian"
1499,"italian"
41392,"italian"
2338,"italian"
48685,"italian"
39463,"italian"
16150,"italian"
42577,"italian"
761,"italian"
43360,"italian"
47783,"italian"
20532,"italian"
11963,"italian"
41456,"italian"
20446,"italian"
34645,"italian"
4238,"italian"
49502,"italian"
6451,"italian"
18981,"italian"
35385,"indian"
2459,"italian"
32884,"italian"
4809,"italian"
14992,"italian"
36732,"italian"
33064,"italian"
16264,"italian"
46857,"italian"
7003,"italian"
20492,"italian"
25654,"indian"
10849,"italian"
29207,"indian"
27412,"italian"
47264,"italian"
24155,"italian"
49484,"italian"
36541,"italian"
49339,"italian"
25840,"italian"
14136,"italian"
45538,"italian"
31716,"italian"
35893,"italian"
20742,"italian"
1158,"italian"
7742,"italian"
14846,"italian"
27770,"italian"
41274,"italian"
43871,"italian"
24983,"italian"
37305,"italian"
18545,"italian"
41013,"italian"
15782,"italian"
3892,"italian"
16005,"italian"
38901,"italian"
40350,"italian"
40268,"indian"
11941,"italian"
32193,"italian"
6438,"italian"
28612,"italian"
34937,"italian"
18750,"mexican"
44983,"italian"
8662,"italian"
10026,"italian"
784,"italian"
28879,"italian"
5707,"thai"
45299,"italian"
40004,"italian"
7800,"italian"
20166,"italian"
48006,"italian"
20841,"italian"
23893,"italian"
20164,"italian"
45206,"italian"
22864,"italian"
46996,"italian"
16927,"italian"
678,"italian"
1317,"italian"
43897,"italian"
24269,"indian"
11316,"italian"
1902,"mexican"
46191,"italian"
31549,"italian"
22391,"italian"
19490,"mexican"
8356,"italian"
45697,"mexican"
47308,"italian"
46898,"italian"
14830,"italian"
3738,"italian"
33149,"mexican"
36390,"italian"
10543,"italian"
22597,"italian"
49045,"italian"
26531,"italian"
38356,"italian"
31739,"italian"
28912,"indian"
42828,"italian"
3903,"italian"
44976,"italian"
28573,"italian"
44215,"italian"
35636,"mexican"
10709,"italian"
44787,"thai"
3263,"italian"
36111,"italian"
38476,"italian"
28105,"mexican"
43568,"italian"
6441,"italian"
45081,"italian"
8666,"italian"
35983,"italian"
14186,"italian"
10143,"italian"
2448,"italian"
26012,"italian"
48776,"mexican"
39833,"italian"
12533,"italian"
13637,"italian"
5998,"italian"
28339,"italian"
26881,"italian"
40945,"italian"
36422,"italian"
40041,"italian"
38541,"italian"
35240,"italian"
44367,"italian"
18043,"italian"
35014,"indian"
30069,"italian"
16713,"italian"
12339,"italian"
12234,"italian"
12453,"italian"
22609,"italian"
44725,"italian"
29732,"mexican"
44392,"italian"
23798,"italian"
24772,"italian"
12345,"italian"
23309,"italian"
40450,"italian"
28710,"italian"
8336,"italian"
3554,"italian"
5668,"italian"
34033,"italian"
20513,"italian"
1130,"italian"
30203,"italian"
46316,"italian"
29023,"italian"
22289,"thai"
49330,"italian"
32512,"indian"
4554,"italian"
14947,"italian"
33667,"italian"
49000,"italian"
31457,"indian"
46254,"italian"
37570,"italian"
5605,"italian"
24507,"indian"
30816,"mexican"
32852,"italian"
13107,"italian"
20463,"italian"
85,"italian"
27025,"italian"
40983,"mexican"
20113,"italian"
44284,"italian"
16999,"italian"
35662,"italian"
14382,"italian"
40297,"mexican"
32630,"mexican"
7264,"italian"
14867,"italian"
18802,"italian"
3985,"italian"
35155,"italian"
17760,"italian"
14474,"italian"
28666,"italian"
38277,"italian"
7931,"italian"
49649,"indian"
8266,"italian"
29725,"italian"
20460,"italian"
4097,"italian"
44710,"italian"
6344,"italian"
11194,"thai"
44716,"italian"
34191,"italian"
39699,"italian"
14929,"italian"
47451,"mexican"
24368,"indian"
884,"italian"
5137,"italian"
38574,"italian"
48792,"italian"
49132,"mexican"
5669,"italian"
37952,"italian"
49298,"indian"
41405,"italian"
34909,"italian"
10767,"italian"
5721,"italian"
27292,"italian"
18692,"mexican"
27907,"italian"
45127,"italian"
33534,"italian"
26,"italian"
13068,"thai"
45579,"italian"
28956,"italian"
1201,"italian"
43090,"italian"
30197,"italian"
27762,"italian"
43057,"italian"
24887,"italian"
43916,"italian"
544,"mexican"
10438,"mexican"
9331,"italian"
649,"italian"
32577,"mexican"
36873,"italian"
48446,"italian"
28909,"mexican"
1999,"italian"
42137,"italian"
48503,"italian"
49033,"italian"
1053,"italian"
5535,"italian"
21864,"italian"
21042,"italian"
3321,"mexican"
16337,"italian"
22885,"italian"
4020,"italian"
41425,"mexican"
2830,"italian"
26570,"italian"
19943,"italian"
17114,"italian"
6009,"italian"
43791,"italian"
13681,"italian"
11385,"italian"
21875,"indian"
32449,"italian"
3924,"thai"
8799,"italian"
1989,"italian"
23288,"italian"
23920,"italian"
46349,"italian"
44238,"mexican"
31337,"italian"
14492,"italian"
18368,"italian"
13781,"italian"
42371,"italian"
20640,"italian"
48955,"indian"
46955,"indian"
30032,"italian"
3103,"italian"
19597,"mexican"
23435,"italian"
31446,"italian"
33791,"italian"
23813,"mexican"
14538,"italian"
35181,"italian"
6246,"italian"
40850,"italian"
32080,"italian"
781,"mexican"
7679,"mexican"
44640,"italian"
17645,"italian"
12454,"italian"
28430,"italian"
6876,"mexican"
48868,"italian"
43333,"mexican"
9807,"italian"
27843,"italian"
45089,"italian"
41811,"italian"
28131,"italian"
23394,"italian"
29599,"italian"
40086,"italian"
20013,"italian"
18134,"italian"
48291,"italian"
30903,"indian"
2777,"italian"
3630,"italian"
37511,"italian"
26835,"italian"
7201,"italian"
20442,"italian"
19136,"italian"
40878,"italian"
1177,"mexican"
43121,"italian"
11307,"italian"
37617,"italian"
25583,"italian"
27863,"indian"
17830,"mexican"
18267,"italian"
29923,"italian"
27827,"mexican"
4616,"italian"
9979,"italian"
2878,"italian"
40101,"italian"
13411,"indian"
9683,"italian"
48733,"italian"
27233,"italian"
25926,"indian"
22098,"italian"
16095,"mexican"
15839,"italian"
10882,"italian"
44004,"italian"
45224,"italian"
40285,"italian"
20598,"italian"
19307,"italian"
14899,"italian"
36512,"italian"
37453,"italian"
4319,"italian"
28718,"italian"
44611,"indian"
26031,"italian"
36988,"italian"
24182,"italian"
4727,"italian"
25982,"italian"
9544,"italian"
48030,"italian"
47789,"italian"
16245,"italian"
12440,"italian"
32989,"italian"
10582,"italian"
23028,"italian"
45653,"italian"
46888,"italian"
20392,"italian"
13453,"italian"
1300,"italian"
29343,"italian"
27423,"italian"
46977,"italian"
27479,"italian"
37899,"italian"
21177,"italian"
45590,"italian"
46775,"italian"
45416,"indian"
23039,"mexican"
26308,"italian"
23306,"italian"
42367,"mexican"
41379,"italian"
16715,"italian"
33712,"italian"
24136,"mexican"
26094,"italian"
2212,"thai"
19672,"italian"
42872,"italian"
36661,"italian"
26319,"italian"
263,"italian"
13942,"indian"
43311,"italian"
12743,"italian"
7519,"italian"
35601,"italian"
44197,"italian"
8617,"italian"
6573,"italian"
13377,"thai"
31725,"mexican"
13042,"mexican"
2701,"italian"
38137,"indian"
11356,"italian"
3202,"italian"
15530,"italian"
18012,"mexican"
22683,"italian"
37199,"italian"
5169,"italian"
43401,"italian"
7246,"italian"
36491,"italian"
40868,"italian"
8084,"italian"
45914,"italian"
32344,"indian"
27508,"italian"
27323,"mexican"
29576,"italian"
13998,"italian"
28214,"indian"
2918,"italian"
19918,"italian"
44955,"thai"
7007,"italian"
32164,"italian"
20929,"italian"
10380,"italian"
28015,"italian"
24501,"italian"
37257,"italian"
17772,"italian"
7977,"italian"
24949,"italian"
9467,"italian"
18520,"italian"
48539,"italian"
11435,"italian"
44041,"italian"
44022,"italian"
19010,"italian"
18395,"italian"
35008,"italian"
45807,"italian"
27065,"italian"
460,"italian"
22725,"italian"
32575,"italian"
10099,"italian"
9431,"italian"
9493,"indian"
30423,"italian"
11861,"italian"
22632,"thai"
32893,"italian"
5868,"italian"
3938,"italian"
17724,"italian"
4075,"italian"
24174,"mexican"
34798,"italian"
9407,"italian"
4008,"italian"
6472,"mexican"
43384,"italian"
47289,"italian"
27905,"indian"
9628,"indian"
41613,"italian"
8128,"mexican"
33224,"thai"
21571,"italian"
41246,"italian"
48240,"italian"
46816,"italian"
45778,"italian"
13798,"italian"
31606,"italian"
43293,"italian"
27725,"italian"
7614,"indian"
24798,"italian"
16256,"italian"
10296,"italian"
46895,"italian"
18706,"italian"
25895,"italian"
42986,"indian"
42194,"italian"
44727,"thai"
2381,"italian"
7850,"mexican"
21066,"italian"
1427,"italian"
30832,"italian"
44593,"italian"
35604,"mexican"
42802,"italian"
30307,"italian"
8893,"italian"
43086,"italian"
278,"italian"
48861,"italian"
9641,"italian"
18801,"italian"
13009,"italian"
42823,"italian"
3954,"italian"
49035,"italian"
34278,"italian"
25941,"italian"
38577,"italian"
37973,"italian"
813,"italian"
29444,"italian"
30058,"italian"
34601,"italian"
42370,"italian"
9228,"italian"
12638,"italian"
37549,"mexican"
19802,"indian"
30931,"italian"
22179,"italian"
44664,"italian"
42631,"indian"
23407,"italian"
30557,"italian"
28888,"italian"
326,"indian"
47891,"italian"
22600,"mexican"
24737,"italian"
11278,"italian"
42285,"italian"
18700,"thai"
11577,"mexican"
5218,"italian"
13220,"italian"
16992,"indian"
22967,"italian"
16610,"thai"
46382,"mexican"
28228,"italian"
18123,"italian"
25348,"mexican"
48051,"italian"
26379,"thai"
38821,"italian"
44418,"italian"
22932,"italian"
17089,"italian"
17307,"italian"
8828,"italian"
21515,"italian"
41525,"italian"
18627,"italian"
8423,"italian"
17848,"mexican"
12762,"italian"
2524,"italian"
15334,"mexican"
3322,"italian"
5367,"italian"
5255,"thai"
9150,"indian"
22599,"italian"
7368,"italian"
25212,"thai"
29633,"mexican"
26841,"indian"
20127,"italian"
4992,"italian"
35021,"italian"
47863,"italian"
530,"italian"
1974,"indian"
3006,"italian"
23010,"italian"
21593,"italian"
11204,"italian"
3363,"italian"
33675,"italian"
38682,"italian"
46627,"italian"
12852,"italian"
37503,"italian"
20805,"thai"
18925,"italian"
27954,"italian"
20154,"italian"
11714,"italian"
11134,"mexican"
29380,"italian"
19736,"indian"
10476,"italian"
4136,"thai"
36681,"italian"
35006,"italian"
36876,"indian"
10774,"italian"
27429,"italian"
9455,"italian"
5774,"italian"
48634,"italian"
37245,"mexican"
17279,"italian"
9366,"italian"
26166,"italian"
5247,"italian"
41148,"italian"
19055,"mexican"
2229,"italian"
27352,"italian"
24718,"italian"
17647,"italian"
21324,"italian"
4946,"italian"
21404,"italian"
6849,"italian"
4572,"italian"
48468,"mexican"
37152,"mexican"
825,"italian"
47537,"italian"
5072,"mexican"
18872,"thai"
37657,"italian"
39345,"italian"
9604,"thai"
5363,"italian"
12065,"italian"
12366,"italian"
15642,"mexican"
20213,"indian"
16381,"thai"
25412,"italian"
34973,"italian"
13475,"italian"
24334,"italian"
4428,"indian"
7273,"italian"
35903,"italian"
41592,"italian"
44689,"italian"
42405,"italian"
6995,"italian"
2577,"italian"
48095,"italian"
6623,"italian"
22733,"italian"
36104,"italian"
23779,"italian"
46697,"thai"
47965,"italian"
17225,"italian"
37106,"indian"
12615,"italian"
36033,"italian"
45146,"italian"
45800,"italian"
30163,"italian"
12660,"italian"
11490,"italian"
40192,"italian"
21436,"italian"
48613,"italian"
1628,"mexican"
19953,"italian"
44451,"italian"
45922,"italian"
4804,"mexican"
1751,"italian"
26520,"italian"
39367,"italian"
23616,"mexican"
38862,"mexican"
21414,"italian"
2452,"italian"
27591,"italian"
14224,"italian"
36691,"indian"
15391,"italian"
11104,"italian"
16206,"italian"
9156,"italian"
16344,"italian"
33295,"mexican"
47513,"italian"
5352,"italian"
28741,"italian"
6847,"thai"
36463,"italian"
14838,"italian"
37311,"italian"
6347,"italian"
47812,"italian"
34919,"indian"
14812,"italian"
11772,"italian"
44916,"italian"
2014,"italian"
13041,"mexican"
40815,"italian"
32713,"italian"
38272,"italian"
30770,"italian"
22254,"italian"
45828,"italian"
49113,"italian"
37876,"italian"
30219,"italian"
3111,"mexican"
33267,"italian"
35742,"italian"
15890,"italian"
10968,"italian"
45879,"italian"
18676,"italian"
29425,"italian"
27055,"italian"
19485,"italian"
47644,"italian"
1988,"italian"
21210,"italian"
3792,"italian"
9071,"thai"
25703,"italian"
25404,"italian"
5791,"italian"
35221,"italian"
33813,"italian"
21441,"thai"
10503,"italian"
17270,"italian"
17560,"italian"
25735,"italian"
34818,"italian"
2970,"mexican"
39582,"italian"
22358,"italian"
2864,"thai"
15823,"thai"
31475,"thai"
30636,"italian"
28962,"italian"
45813,"italian"
4000,"indian"
35530,"italian"
974,"italian"
12382,"italian"
7347,"italian"
26496,"italian"
33767,"italian"
48412,"italian"
40496,"mexican"
37961,"italian"
6571,"italian"
49304,"mexican"
34097,"mexican"
10646,"italian"
44083,"italian"
48463,"italian"
1063,"indian"
30583,"italian"
26237,"italian"
8680,"italian"
32752,"italian"
23273,"italian"
5717,"indian"
2579,"indian"
45463,"italian"
38241,"italian"
30514,"italian"
13101,"italian"
19210,"italian"
26502,"mexican"
46982,"italian"
21905,"italian"
46699,"italian"
15406,"italian"
45763,"italian"
721,"italian"
32708,"italian"
38004,"italian"
17682,"italian"
46596,"italian"
48682,"italian"
31605,"italian"
38031,"mexican"
18179,"italian"
48663,"mexican"
36353,"italian"
4550,"italian"
35488,"italian"
33342,"mexican"
25731,"italian"
48838,"mexican"
39653,"italian"
33286,"indian"
21344,"italian"
37156,"italian"
20611,"mexican"
8869,"italian"
44038,"italian"
42754,"thai"
23823,"italian"
13596,"italian"
45059,"italian"
46483,"mexican"
253,"indian"
4053,"italian"
8559,"italian"
7844,"italian"
9188,"italian"
32548,"italian"
26083,"italian"
20244,"italian"
37673,"italian"
668,"italian"
29434,"italian"
16805,"italian"
45658,"italian"
47594,"mexican"
7452,"italian"
22645,"italian"
42522,"italian"
23363,"italian"
35610,"italian"
37631,"indian"
8879,"mexican"
38337,"italian"
19826,"indian"
8844,"thai"
6484,"italian"
45118,"italian"
22731,"italian"
20793,"italian"
16487,"italian"
24490,"italian"
15889,"italian"
22935,"italian"
3143,"italian"
48510,"italian"
35910,"italian"
17474,"italian"
32396,"italian"
24714,"italian"
36160,"italian"
20077,"italian"
28828,"italian"
42205,"italian"
36725,"italian"
10316,"italian"
33623,"italian"
39291,"mexican"
49350,"italian"
14699,"italian"
21702,"italian"
41906,"italian"
4489,"italian"
24409,"italian"
29332,"thai"
8337,"italian"
918,"italian"
12435,"italian"
48231,"italian"
28383,"italian"
4545,"italian"
13102,"italian"
33947,"italian"
24615,"italian"
49589,"italian"
41481,"italian"
38905,"italian"
19812,"italian"
6160,"italian"
38993,"italian"
34354,"italian"
31246,"italian"
35369,"mexican"
21637,"italian"
49617,"italian"
23003,"italian"
40683,"italian"
17920,"italian"
18021,"italian"
46780,"italian"
1684,"italian"
1953,"italian"
15537,"italian"
2489,"italian"
34708,"italian"
47554,"italian"
30298,"italian"
23459,"italian"
2593,"mexican"
7216,"italian"
35883,"mexican"
27039,"italian"
47957,"italian"
7815,"mexican"
5270,"italian"
10768,"indian"
29740,"italian"
3068,"italian"
29535,"italian"
7182,"italian"
7796,"italian"
41409,"italian"
39671,"italian"
28559,"italian"
32146,"italian"
23439,"italian"
31391,"italian"
42855,"italian"
11813,"italian"
48272,"italian"
12263,"italian"
2787,"italian"
16385,"italian"
42523,"italian"
26150,"italian"
17544,"italian"
29802,"italian"
4294,"italian"
12696,"italian"
9075,"italian"
20159,"italian"
31282,"italian"
13057,"italian"
26814,"italian"
23909,"italian"
27882,"italian"
43452,"italian"
40246,"indian"
8493,"thai"
13302,"italian"
25606,"italian"
14808,"italian"
40265,"italian"
13155,"italian"
28097,"italian"
32076,"italian"
36969,"mexican"
13698,"mexican"
38513,"italian"
15605,"italian"
47688,"italian"
22326,"italian"
43488,"italian"
10245,"italian"
16145,"thai"
9985,"italian"
37746,"italian"
41400,"italian"
26614,"indian"
5327,"italian"
13015,"italian"
13811,"italian"
10180,"italian"
8164,"italian"
47951,"italian"
42025,"mexican"
10865,"italian"
16815,"italian"
1025,"italian"
42784,"italian"
18319,"italian"
34353,"italian"
44922,"italian"
16240,"italian"
29745,"italian"
2336,"italian"
17294,"italian"
1449,"italian"
30410,"italian"
43341,"italian"
39594,"italian"
8543,"mexican"
27176,"italian"
36562,"italian"
23285,"italian"
26787,"italian"
6506,"italian"
8552,"italian"
46196,"italian"
22828,"italian"
43621,"italian"
47602,"italian"
14329,"italian"
2924,"indian"
5741,"italian"
10485,"italian"
12878,"italian"
21771,"italian"
21059,"italian"
4148,"italian"
21537,"italian"
45452,"mexican"
15489,"italian"
46585,"italian"
18791,"italian"
40072,"mexican"
17587,"italian"
7758,"italian"
2853,"italian"
18218,"indian"
21720,"mexican"
20872,"italian"
22022,"mexican"
17887,"italian"
11422,"italian"
28294,"italian"
17435,"italian"
43716,"italian"
40489,"italian"
32770,"thai"
16078,"italian"
46460,"mexican"
12472,"italian"
14100,"italian"
14120,"indian"
40951,"thai"
30897,"italian"
16708,"italian"
13341,"italian"
49029,"italian"
14064,"italian"
1668,"indian"
28769,"italian"
7239,"italian"
25963,"italian"
34427,"italian"
6520,"mexican"
10300,"italian"
1232,"indian"
42870,"italian"
33802,"italian"
46501,"mexican"
32949,"italian"
4085,"italian"
30682,"italian"
47315,"italian"
28249,"italian"
1084,"mexican"
25559,"italian"
30714,"italian"
13272,"italian"
6781,"indian"
43462,"italian"
8440,"italian"
23799,"mexican"
42977,"italian"
20214,"italian"
19527,"italian"
27604,"italian"
15134,"mexican"
21241,"indian"
3240,"italian"
19794,"italian"
37385,"italian"
5783,"italian"
30232,"italian"
26019,"italian"
48921,"mexican"
20762,"italian"
30226,"italian"
4783,"italian"
45445,"italian"
35042,"italian"
33632,"italian"
38332,"italian"
32651,"mexican"
19338,"italian"
28320,"italian"
1488,"italian"
33940,"italian"
2539,"italian"
29026,"italian"
25889,"italian"
23589,"italian"
12933,"italian"
29127,"italian"
3207,"italian"
45732,"italian"
47696,"italian"
30481,"italian"
45419,"thai"
11406,"italian"
42319,"italian"
35370,"indian"
42436,"italian"
27895,"italian"
1645,"mexican"
8787,"indian"
7461,"italian"
29368,"italian"
29881,"italian"
32040,"italian"
7843,"italian"
6254,"italian"
7747,"italian"
36361,"italian"
31378,"italian"
27634,"italian"
48903,"italian"
46841,"italian"
47660,"mexican"
37772,"italian"
18485,"italian"
36815,"italian"
45159,"italian"
30140,"italian"
5126,"italian"
15363,"italian"
169,"italian"
14652,"italian"
42988,"mexican"
26067,"italian"
22917,"italian"
18652,"italian"
42035,"italian"
39445,"italian"
41203,"italian"
27623,"italian"
142,"italian"
27341,"italian"
41923,"italian"
49169,"italian"
16288,"thai"
9043,"italian"
49711,"italian"
21753,"mexican"
40211,"mexican"
48168,"italian"
29426,"italian"
45945,"italian"
33165,"italian"
40521,"italian"
21437,"italian"
47064,"italian"
47807,"italian"
32414,"italian"
11265,"italian"
27139,"italian"
39830,"mexican"
36628,"indian"
42118,"italian"
5928,"italian"
37463,"italian"
36066,"mexican"
16508,"italian"
11464,"italian"
17321,"italian"
5914,"italian"
19438,"italian"
47580,"italian"
29886,"italian"
35229,"italian"
39538,"italian"
10650,"italian"
48346,"italian"
44205,"italian"
877,"mexican"
40408,"italian"
4172,"mexican"
1663,"italian"
29813,"italian"
3292,"italian"
6288,"italian"
37606,"italian"
26786,"italian"
2040,"italian"
38025,"italian"
10171,"italian"
24997,"italian"
21397,"italian"
1217,"italian"
38381,"mexican"
1409,"italian"
15901,"italian"
42619,"italian"
38670,"italian"
13511,"italian"
45294,"italian"
41236,"italian"
33370,"italian"
9032,"italian"
26182,"italian"
21629,"italian"
19518,"italian"
11588,"italian"
3716,"mexican"
47711,"italian"
47286,"italian"
28877,"italian"
40039,"italian"
9224,"italian"
24373,"italian"
45305,"italian"
30758,"italian"
48652,"italian"
24586,"italian"
26338,"italian"
1670,"italian"
37582,"italian"
48132,"italian"
46066,"italian"
34164,"italian"
66,"mexican"
11006,"thai"
28726,"italian"
13320,"italian"
6574,"italian"
21779,"italian"
42114,"italian"
12197,"italian"
35257,"italian"
37169,"italian"
42169,"italian"
16124,"italian"
6352,"italian"
47452,"italian"
7839,"italian"
5569,"italian"
30849,"italian"
25544,"italian"
4887,"italian"
11538,"indian"
35958,"italian"
31577,"italian"
12233,"italian"
43454,"italian"
26373,"italian"
43145,"italian"
5308,"italian"
23614,"indian"
36948,"italian"
12315,"italian"
30020,"italian"
19231,"italian"
38534,"italian"
45750,"italian"
48778,"italian"
20026,"italian"
22978,"mexican"
26662,"italian"
46218,"italian"
39341,"italian"
38395,"italian"
18871,"italian"
12468,"italian"
13360,"italian"
22233,"italian"
30352,"italian"
13345,"italian"
6330,"mexican"
12867,"italian"
35225,"mexican"
33826,"indian"
36993,"mexican"
44847,"italian"
10197,"italian"
28737,"italian"
25095,"italian"
14063,"italian"
811,"italian"
20335,"mexican"
30826,"indian"
4452,"italian"
30862,"italian"
10282,"mexican"
47567,"mexican"
16553,"mexican"
5045,"italian"
47528,"italian"
3979,"italian"
17254,"italian"
6293,"mexican"
42706,"mexican"
47432,"italian"
45496,"italian"
25936,"italian"
46258,"italian"
36625,"italian"
4642,"italian"
35698,"italian"
19996,"italian"
10388,"italian"
36298,"italian"
43253,"italian"
1089,"italian"
47,"indian"
257,"mexican"
16979,"italian"
31697,"italian"
49012,"italian"
7592,"italian"
44884,"italian"
41859,"italian"
9969,"mexican"
45041,"mexican"
48098,"italian"
27238,"italian"
4466,"mexican"
11350,"italian"
30506,"italian"
439,"italian"
4342,"thai"
47474,"italian"
25254,"thai"
18255,"italian"
9547,"italian"
3889,"italian"
26976,"italian"
19218,"mexican"
31837,"italian"
27254,"mexican"
26282,"italian"
5443,"italian"
11516,"italian"
23265,"italian"
49204,"mexican"
14502,"italian"
22711,"italian"
27402,"italian"
4743,"italian"
13632,"italian"
46530,"italian"
12173,"italian"
44493,"italian"
14241,"thai"
3151,"italian"
17375,"italian"
26969,"italian"
42219,"italian"
49466,"indian"
7994,"italian"
16972,"thai"
44688,"italian"
25657,"italian"
40806,"italian"
10201,"italian"
47124,"italian"
24523,"italian"
34597,"italian"
32015,"italian"
46696,"italian"
49239,"italian"
28501,"mexican"
37207,"italian"
38224,"italian"
18565,"italian"
46164,"italian"
4052,"italian"
28544,"italian"
10961,"italian"
15916,"italian"
36744,"italian"
41984,"italian"
48278,"italian"
25010,"italian"
21242,"italian"
30310,"italian"
23801,"italian"
29614,"mexican"
34667,"italian"
48159,"mexican"
20747,"italian"
44625,"mexican"
7173,"italian"
16676,"italian"
3667,"italian"
36594,"indian"
26511,"italian"
19351,"italian"
48982,"italian"
27934,"italian"
22595,"mexican"
7256,"italian"
4306,"indian"
41919,"italian"
23236,"italian"
7329,"thai"
38382,"thai"
42257,"italian"
17600,"italian"
40730,"italian"
1192,"thai"
37189,"indian"
2913,"italian"
7118,"italian"
42223,"italian"
25690,"italian"
8267,"mexican"
35989,"indian"
774,"italian"
23158,"thai"
12071,"italian"
26537,"italian"
49537,"italian"
19990,"mexican"
27876,"thai"
20823,"italian"
31393,"italian"
23239,"italian"
21141,"italian"
43585,"italian"
30493,"italian"
42985,"italian"
31089,"italian"
46974,"italian"
40018,"italian"
28153,"mexican"
10967,"italian"
14240,"italian"
24871,"italian"
16258,"italian"
28001,"italian"
49299,"italian"
47808,"italian"
37960,"italian"
34733,"mexican"
48741,"italian"
10230,"italian"
46275,"italian"
17152,"italian"
36201,"italian"
16907,"mexican"
3244,"italian"
11434,"italian"
22402,"italian"
26624,"mexican"
21558,"italian"
4847,"italian"
17174,"italian"
21995,"mexican"
27335,"mexican"
14696,"italian"
48923,"italian"
32508,"italian"
36585,"italian"
15904,"italian"
19319,"italian"
17017,"italian"
35561,"italian"
45518,"italian"
6489,"italian"
14423,"italian"
26068,"italian"
32687,"italian"
18684,"italian"
25918,"italian"
35353,"thai"
37689,"italian"
32830,"italian"
6984,"italian"
29526,"italian"
42546,"italian"
30742,"indian"
38469,"italian"
6678,"italian"
17413,"italian"
20110,"italian"
43229,"italian"
27133,"italian"
48411,"italian"
11098,"italian"
18024,"italian"
22540,"italian"
1013,"italian"
35057,"italian"
20177,"italian"
26323,"italian"
4227,"mexican"
34461,"indian"
4540,"italian"
36457,"italian"
37262,"italian"
16041,"italian"
25790,"mexican"
26546,"indian"
5295,"italian"
26689,"italian"
11129,"italian"
42373,"italian"
15183,"italian"
20054,"italian"
22088,"italian"
26034,"mexican"
7442,"italian"
39855,"italian"
16795,"italian"
45938,"italian"
21187,"italian"
24985,"italian"
19293,"italian"
35190,"italian"
48511,"indian"
24429,"italian"
16069,"italian"
46173,"italian"
33861,"italian"
17499,"italian"
29095,"italian"
27355,"italian"
23,"italian"
14299,"italian"
15939,"mexican"
26371,"italian"
1544,"indian"
15996,"mexican"
28808,"italian"
28521,"italian"
22276,"italian"
45421,"italian"
1388,"italian"
16838,"mexican"
4167,"italian"
19525,"italian"
9051,"italian"
13537,"indian"
34265,"italian"
28948,"italian"
11263,"italian"
42791,"italian"
37584,"italian"
49538,"italian"
20135,"italian"
46558,"italian"
9349,"italian"
10859,"italian"
9623,"italian"
3610,"italian"
29537,"italian"
35360,"indian"
22957,"italian"
39629,"italian"
15631,"mexican"
24105,"mexican"
15747,"italian"
48668,"mexican"
46662,"italian"
38318,"italian"
48588,"italian"
44549,"mexican"
37552,"italian"
19931,"italian"
23871,"italian"
23762,"italian"
25303,"italian"
11340,"italian"
13980,"mexican"
7656,"mexican"
47486,"italian"
22621,"italian"
9479,"italian"
13281,"italian"
22624,"italian"
27542,"italian"
5778,"italian"
48800,"italian"
744,"italian"
27747,"italian"
15511,"italian"
39843,"italian"
40129,"italian"
2236,"italian"
42882,"italian"
2860,"italian"
12167,"italian"
44860,"italian"
38237,"italian"
27239,"indian"
20091,"italian"
24091,"italian"
13303,"italian"
17,"italian"
16887,"italian"
31862,"italian"
14437,"italian"
35092,"italian"
47641,"italian"
10067,"italian"
15037,"italian"
20058,"italian"
